customer_id,city,gender,senior_citizen,dependents,tenure_months,phone_service,internet_service,contract,monthly_charges,total_charges,churn_label,cltv
3804-RVTGV,Mountain View,Male,No,No,50,Multiple Lines,Fiber optic,Month-to-month,78.294097970478,5017.9,Yes,5812
9227-LUNBG,Pescadero,Female,No,No,1,No,DSL,Month-to-month,24.6,24.6,Yes,5768
4315-MURBD,San Bruno,Female,No,No,12,Single Line,Fiber optic,Month-to-month,92.12279672860352,1120.95,Yes,5559
9734-YWGEX,South San Francisco,Female,No,No,9,Multiple Lines,Fiber optic,Month-to-month,74.34704699455797,923.5,Yes,2954
2719-BDAQO,Sunnyvale,Male,No,No,17,Single Line,Fiber optic,Month-to-month,71.23819291574402,1625.65,Yes,4940
0781-LKXBR,San Francisco,Male,Yes,No,9,Multiple Lines,Fiber optic,Month-to-month,86.1091898457653,918.6,Yes,4038
1907-UBQFC,San Francisco,Male,Yes,No,10,Single Line,Fiber optic,Month-to-month,92.66629264299971,688.65,Yes,3189
6513-EECDB,San Francisco,Male,Yes,No,1,Multiple Lines,Fiber optic,Month-to-month,80.48872156677277,73.55,Yes,4369
7074-IEVOJ,San Francisco,Female,Yes,No,3,Multiple Lines,Fiber optic,Month-to-month,84.25048499222913,205.05,Yes,3501
9625-QSTYE,San Francisco,Female,No,No,13,Single Line,Fiber optic,Month-to-month,74.080834440023,952.3,Yes,4806
4750-ZRXIU,Palo Alto,Female,Yes,No,4,Multiple Lines,Fiber optic,Month-to-month,84.90081473042477,360.1,Yes,2467
6400-BWQKW,San Mateo,Female,No,No,6,Multiple Lines,Fiber optic,Month-to-month,86.64224857558729,434.5,Yes,3263
6680-WKXRZ,Antioch,Female,No,No,3,Multiple Lines,Fiber optic,Month-to-month,97.66837232729328,215.8,Yes,2054
7028-DVOIQ,Birds Landing,Male,Yes,No,35,Multiple Lines,Fiber optic,Month-to-month,82.62762027241477,3395.8,Yes,2074
4208-UFFGW,Byron,Male,Yes,No,2,Single Line,DSL,Month-to-month,44.95,85.15,Yes,5900
9448-REEVD,Concord,Male,No,No,1,Single Line,DSL,Month-to-month,44.7,44.7,Yes,3700
9117-SHLZX,Fremont,Male,No,No,1,Single Line,DSL,Month-to-month,45.7,45.7,Yes,3571
9889-TMAHG,Fremont,Male,Yes,No,8,Single Line,Fiber optic,Month-to-month,89.40303184879272,832.35,Yes,5084
4541-RMRLG,Hayward,Male,No,No,7,Single Line,No,Month-to-month,19.25,112.3,Yes,4489
3158-MOERK,Hayward,Female,No,No,2,Multiple Lines,Fiber optic,Month-to-month,79.80001859510419,174.8,Yes,3391
7294-TMAOP,Castro Valley,Female,No,No,1,Single Line,Fiber optic,Month-to-month,75.58932311503591,90.55,Yes,2627
8919-FYFQZ,Livermore,Male,Yes,No,44,No,DSL,Month-to-month,30.35,1359.7,Yes,4829
2834-JRTUA,Martinez,Male,No,No,71,Multiple Lines,Fiber optic,Two year,108.05,7532.15,Yes,5200
5875-YPQFJ,Fremont,Male,No,No,1,Single Line,Fiber optic,Month-to-month,91.02677187389368,69.9,Yes,5367
6646-QVXLR,Napa,Male,Yes,No,62,Multiple Lines,Fiber optic,One year,103.75,6383.35,Yes,5052
8603-IJWDN,Pinole,Male,No,No,1,Multiple Lines,Fiber optic,Month-to-month,78.91489265159099,86.6,Yes,5228
9369-XFEHK,Pleasanton,Female,Yes,No,33,Multiple Lines,Fiber optic,Month-to-month,82.55084267829885,2656.5,Yes,3601
3842-IYKUE,San Leandro,Female,No,No,35,Multiple Lines,Fiber optic,Month-to-month,88.21578915037102,2917.5,Yes,2455
6641-XRPSU,San Lorenzo,Female,No,No,34,Single Line,Fiber optic,Month-to-month,91.36210931679432,2416.1,Yes,2318
1374-DMZUI,San Ramon,Female,Yes,No,4,Multiple Lines,Fiber optic,Month-to-month,83.51901236364793,424.45,Yes,5419
8357-EQXFO,Union City,Female,No,No,7,Single Line,Fiber optic,Month-to-month,86.33124671860548,660.9,Yes,3077
1989-PRJHP,Pleasanton,Male,Yes,No,27,Multiple Lines,Fiber optic,Month-to-month,90.6800651501222,1893.95,Yes,2377
9524-EGPJC,Walnut Creek,Female,No,No,18,Multiple Lines,Fiber optic,Month-to-month,90.79559027084026,1612.75,Yes,4260
6993-OHLXR,Walnut Creek,Female,No,No,2,Single Line,Fiber optic,Month-to-month,96.5749746366653,119.75,Yes,5225
8818-XYFCQ,Walnut Creek,Male,No,No,32,Multiple Lines,Fiber optic,Month-to-month,82.61315174403548,3204.65,Yes,5026
4695-VADHF,Oakland,Male,No,No,18,Single Line,DSL,Month-to-month,57.45,990.85,Yes,2989
3863-IUBJR,Oakland,Male,No,No,12,Single Line,DSL,One year,53.65,696.35,Yes,2595
4822-RVYBB,Berkeley,Male,Yes,No,8,Multiple Lines,Fiber optic,Month-to-month,108.44087151947085,819.4,Yes,5906
8436-BJUMM,Albany,Male,No,No,26,Multiple Lines,Fiber optic,Month-to-month,77.34759503853502,2070.6,Yes,2404
4184-TJFAN,Berkeley,Female,Yes,No,3,Single Line,Fiber optic,Month-to-month,72.62128311989937,273.75,Yes,4486
4145-UQXUQ,Berkeley,Female,Yes,No,8,Single Line,Fiber optic,Month-to-month,101.21978135326016,729.95,Yes,5662
9948-YPTDG,San Rafael,Male,No,No,38,Single Line,Fiber optic,Month-to-month,91.95769094292775,3013.05,Yes,2405
1236-WFCDV,Greenbrae,Male,Yes,No,14,Single Line,Fiber optic,Month-to-month,74.06770893286732,1266.1,Yes,4777
4883-QICIH,Bodega Bay,Male,No,No,32,Single Line,Fiber optic,Month-to-month,71.08499124490513,2347.9,Yes,2356
8329-IBCTI,Cotati,Female,No,No,1,Single Line,No,Month-to-month,19.65,19.65,Yes,5881
1271-SJBGZ,Forest Knolls,Male,Yes,No,12,No,DSL,Month-to-month,43.65,526.95,Yes,2437
5669-SRAIP,Larkspur,Female,No,No,5,No,DSL,Month-to-month,39.5,210.75,Yes,2863
5981-ITEMU,Marshall,Male,No,No,40,Multiple Lines,Fiber optic,Month-to-month,93.16701567349965,3706.95,Yes,3099
6941-PMGEP,Novato,Female,No,No,5,Single Line,Fiber optic,Month-to-month,94.26171716425054,412.5,Yes,3937
1624-WOIWJ,Nicasio,Female,No,No,10,Single Line,Fiber optic,Month-to-month,58.702694499402504,832.05,Yes,5686
2074-GKOWZ,Novato,Male,No,No,2,Single Line,Fiber optic,Month-to-month,83.98204219720779,185.55,Yes,3851
0376-YMCJC,Novato,Male,No,No,23,Multiple Lines,Fiber optic,Month-to-month,82.3839402495201,1943.2,Yes,4359
0634-SZPQA,San Anselmo,Female,No,No,23,Multiple Lines,Fiber optic,Month-to-month,87.47304785933822,2169.8,Yes,4650
5536-RTPWK,Sausalito,Male,No,No,49,Multiple Lines,Fiber optic,Month-to-month,89.26239180294624,4853.75,Yes,5157
6166-ILMNY,Tomales,Female,No,No,2,Single Line,Fiber optic,Month-to-month,85.45341221703029,144.55,Yes,5667
3097-NNSPB,Valley Ford,Female,No,No,2,Single Line,DSL,Month-to-month,49.05,91.1,Yes,2960
0655-RBDUG,Alviso,Male,No,No,7,Multiple Lines,Fiber optic,Month-to-month,82.24985621639925,713.0,Yes,2561
4361-BKAXE,Boulder Creek,Female,No,No,41,Multiple Lines,Fiber optic,Month-to-month,97.94505532927981,4527.45,Yes,3038
9878-TNQGW,Davenport,Male,No,No,2,Single Line,Fiber optic,Month-to-month,90.07876920119448,171.15,Yes,3533
4441-NIHPT,Freedom,Female,Yes,No,13,Single Line,Fiber optic,Month-to-month,103.34710348141992,940.35,Yes,2995
8999-BOHSE,Gilroy,Female,Yes,No,11,Single Line,Fiber optic,Month-to-month,83.57495445620157,1047.7,Yes,2202
7029-RPUAV,Los Gatos,Male,Yes,No,17,Multiple Lines,Fiber optic,Month-to-month,92.91435330477114,1622.45,Yes,5508
4607-CHPCA,San Martin,Male,No,No,25,Single Line,Fiber optic,One year,90.4,2178.6,Yes,5801
8824-RWFXJ,Santa Cruz,Male,No,No,3,Single Line,DSL,Month-to-month,56.15,168.15,Yes,2539
9763-PDTKK,San Jose,Female,No,No,4,Single Line,Fiber optic,Month-to-month,83.80711708526357,387.2,Yes,4249
7627-JKIAZ,San Jose,Female,No,No,37,Multiple Lines,Fiber optic,Month-to-month,97.31172137799616,2839.65,Yes,3982
4081-DYXAV,San Jose,Female,No,No,19,No,DSL,One year,44.85,893.55,Yes,5182
8111-SLLHI,San Jose,Male,Yes,No,39,Multiple Lines,Fiber optic,Month-to-month,116.27720617095943,4284.8,Yes,4687
0927-LCSMG,San Jose,Male,No,No,7,Single Line,Fiber optic,Month-to-month,96.49548536492924,544.55,Yes,3331
8257-RZAHR,San Jose,Female,No,No,14,Multiple Lines,DSL,Month-to-month,64.7,941.0,Yes,4049
5293-WXJAK,San Jose,Female,Yes,No,11,Multiple Lines,Fiber optic,Month-to-month,83.33414386787425,1133.65,Yes,4553
0841-NULXI,Stockton,Male,No,No,1,No,DSL,Month-to-month,35.55,35.55,Yes,3958
7851-WZEKY,Stockton,Female,No,No,2,Multiple Lines,Fiber optic,Month-to-month,91.5499755153247,196.9,Yes,2414
8844-TONUD,Acampo,Male,No,No,13,Single Line,Fiber optic,Month-to-month,83.80171605396076,1162.85,Yes,5295
4086-YQSNZ,Glencoe,Female,Yes,No,3,Single Line,Fiber optic,Month-to-month,92.42635177117715,224.05,Yes,3834
5868-CZJDR,Linden,Male,No,No,1,No,DSL,Month-to-month,31.35,31.35,Yes,3605
0135-NMXAP,Lodi,Female,No,No,12,Multiple Lines,Fiber optic,Month-to-month,96.43440555112915,1052.4,Yes,5671
6270-OMFIW,Valley Springs,Male,No,No,60,Single Line,Fiber optic,One year,94.4,5610.25,Yes,4990
0107-WESLM,West Point,Male,No,No,1,Single Line,No,Month-to-month,19.85,19.85,Yes,3874
3992-YWPKO,Atwater,Female,No,No,6,Multiple Lines,Fiber optic,Month-to-month,86.96071486640587,669.45,Yes,5750
0125-LZQXK,Big Oak Flat,Male,No,No,15,Single Line,Fiber optic,Month-to-month,90.43117348956,1553.95,Yes,3025
8399-YNDCH,Columbia,Male,Yes,No,21,Single Line,DSL,Month-to-month,60.05,1236.15,Yes,4716
5673-FSSMF,Delhi,Female,No,No,1,Multiple Lines,DSL,Month-to-month,60.15,60.15,Yes,4611
1579-KLYDT,Hickman,Male,No,No,7,Multiple Lines,Fiber optic,Month-to-month,87.15167834081143,593.45,Yes,5356
3927-NLNRY,Long Barn,Male,No,No,53,Single Line,Fiber optic,One year,94.25,4867.95,Yes,5414
6358-LYNGM,Mariposa,Male,No,No,1,Multiple Lines,Fiber optic,Month-to-month,99.07054160151264,74.9,Yes,2548
5494-HECPR,Mi Wuk Village,Female,No,No,1,Single Line,Fiber optic,Month-to-month,103.356027605868,80.25,Yes,2502
9824-BEMCV,Modesto,Male,No,No,17,Single Line,Fiber optic,Month-to-month,77.51209882977757,1149.65,Yes,3368
1373-ORVIZ,Modesto,Female,No,No,11,Multiple Lines,DSL,Month-to-month,66.35,740.8,Yes,2860
9866-QEVEE,Modesto,Male,No,No,19,Multiple Lines,Fiber optic,Month-to-month,88.74964896179632,1532.45,Yes,4857
9897-KXHCM,Modesto,Female,No,No,3,Single Line,Fiber optic,Month-to-month,97.10254195006523,250.05,Yes,3212
7979-CORPM,Oakdale,Male,No,No,24,Multiple Lines,Fiber optic,Month-to-month,80.41520080984556,2282.55,Yes,5927
1618-CFHME,Riverbank,Female,No,No,2,Multiple Lines,Fiber optic,Month-to-month,115.12159807472945,143.35,Yes,2101
3165-HDOEW,Salida,Male,No,No,1,Single Line,DSL,Month-to-month,45.85,45.85,Yes,3706
6581-NQCBA,Snelling,Female,No,No,16,No,DSL,Month-to-month,49.95,810.2,Yes,4840
1689-MRZQR,Turlock,Male,No,No,34,Single Line,Fiber optic,Month-to-month,80.24605936439102,2564.3,Yes,2777
5835-BEQEU,Westley,Male,No,No,3,Multiple Lines,Fiber optic,Month-to-month,77.5670046216374,228.4,Yes,4428
5565-FILXA,Yosemite National Park,Female,Yes,No,16,Multiple Lines,Fiber optic,Month-to-month,117.52105033517859,1529.2,Yes,5913
5552-ZNFSJ,Santa Rosa,Male,No,No,1,Single Line,DSL,Month-to-month,45.3,45.3,Yes,4568
2223-KAGMX,Santa Rosa,Female,No,No,15,Single Line,No,Month-to-month,19.4,289.3,Yes,5379
7321-PKUYW,Branscomb,Female,No,No,11,Multiple Lines,Fiber optic,Month-to-month,82.35251724583449,987.95,Yes,5250
2833-SLKDQ,Caspar,Male,No,No,1,Single Line,DSL,Month-to-month,45.05,45.05,Yes,4094
7595-EUIVN,Clearlake,Female,No,No,1,Single Line,Fiber optic,Month-to-month,101.96193368665331,75.8,Yes,3940
2026-TGDHM,Cloverdale,Female,No,No,7,Single Line,Fiber optic,Month-to-month,87.86875188196127,523.15,Yes,3830
4030-VPZBD,Comptche,Female,No,No,2,No,DSL,Month-to-month,30.9,59.05,Yes,2860
4187-CINZD,Eldridge,Female,Yes,No,46,Single Line,Fiber optic,One year,95.25,4424.2,Yes,3180
6818-WOBHJ,Fulton,Female,Yes,No,68,Multiple Lines,Fiber optic,Month-to-month,80.76000376610219,6127.6,Yes,5651
2408-TZMJL,Gualala,Male,No,No,59,Multiple Lines,Fiber optic,One year,110.15,6448.05,Yes,4601
9134-CEQMF,Nice,Male,Yes,No,7,Single Line,Fiber optic,Month-to-month,93.81832655917678,676.7,Yes,3077
7993-PYKOF,Rio Nido,Male,No,No,8,Single Line,Fiber optic,Month-to-month,61.85376188566677,632.95,Yes,2587
5027-XWQHA,Ukiah,Male,No,No,6,Single Line,DSL,Month-to-month,44.75,270.95,Yes,2087
4566-QVRRW,Witter Springs,Female,No,No,11,Single Line,DSL,Month-to-month,44.05,483.7,Yes,3200
8519-IMDHU,Alderpoint,Male,Yes,No,15,Multiple Lines,Fiber optic,Month-to-month,97.94111541559788,1345.55,Yes,4981
0201-OAMXR,Mckinleyville,Female,No,No,70,Multiple Lines,Fiber optic,One year,115.55,8127.6,Yes,4838
3372-KWFBM,Bayside,Male,Yes,No,16,Multiple Lines,Fiber optic,Month-to-month,78.42649572918252,1281.0,Yes,2508
7831-QGOXH,Blue Lake,Female,No,No,18,Multiple Lines,Fiber optic,Month-to-month,73.50395897915162,1553.9,Yes,3326
6393-WRYZE,Bridgeville,Female,No,No,34,Multiple Lines,Fiber optic,Month-to-month,104.5745372608659,3207.55,Yes,3979
6599-RCLCJ,Crescent City,Male,No,No,47,Multiple Lines,Fiber optic,Month-to-month,99.7486625214579,5124.55,Yes,5863
9831-BPFRI,Ferndale,Female,No,No,39,Multiple Lines,Fiber optic,One year,89.55,3474.45,Yes,3849
1725-MIMXW,Honeydew,Male,No,No,1,Single Line,No,Month-to-month,19.45,19.45,Yes,5687
0031-PVLZI,Korbel,Female,No,No,4,Single Line,No,Month-to-month,20.35,76.35,Yes,4133
7206-GZCDC,Loleta,Female,Yes,No,1,Single Line,Fiber optic,Month-to-month,84.33532125872105,69.25,Yes,4371
4791-QRGMF,Miranda,Male,No,No,59,Multiple Lines,Fiber optic,One year,99.5,5961.1,Yes,6098
1768-ZAIFU,Rio Dell,Female,Yes,No,1,No,DSL,Month-to-month,25.2,25.2,Yes,5688
4671-LXRDQ,Salyer,Male,No,No,2,Single Line,DSL,Month-to-month,45.0,96.45,Yes,5704
1934-SJVJK,Smith River,Male,No,No,1,Single Line,No,Month-to-month,20.15,20.15,Yes,4103
3838-OZURD,Somes Bar,Male,No,No,66,Multiple Lines,Fiber optic,Month-to-month,84.44963286659255,7133.25,Yes,5723
9269-CQOOL,Trinidad,Male,No,No,3,Single Line,DSL,Month-to-month,54.7,169.45,Yes,3335
2845-HSJCY,Whitethorn,Female,No,No,14,Multiple Lines,Fiber optic,Month-to-month,89.76136226422814,1258.6,Yes,4786
1184-PJVDB,Amador City,Male,No,No,10,Single Line,Fiber optic,Month-to-month,88.56430935821109,857.2,Yes,5640
9415-DPEWS,Carmichael,Female,No,No,18,Multiple Lines,Fiber optic,Month-to-month,78.99966903561413,1639.3,Yes,5727
7943-RQCHR,Davis,Female,No,No,9,Multiple Lines,Fiber optic,Month-to-month,99.80101429857322,889.9,Yes,2893
3793-MMFUH,Davis,Female,Yes,No,13,Multiple Lines,Fiber optic,Month-to-month,86.25198530069633,1290.0,Yes,2230
3249-ZPQRG,Diamond Springs,Male,No,No,4,Multiple Lines,Fiber optic,Month-to-month,80.95732711308493,330.05,Yes,5048
2568-BRGYX,Dixon,Male,No,No,4,Single Line,Fiber optic,Month-to-month,89.54515761702312,237.95,Yes,5094
7721-JXEAW,Elk Grove,Male,No,No,59,No,DSL,Month-to-month,41.05,2452.7,Yes,4324
7249-WBIYX,Elmira,Male,No,No,10,Multiple Lines,Fiber optic,Month-to-month,87.91807989277939,813.85,Yes,5146
6567-HOOPW,Folsom,Female,Yes,No,1,Single Line,Fiber optic,Month-to-month,91.25005794349052,79.2,Yes,4363
3164-AALRN,Greenwood,Male,No,No,5,Single Line,DSL,One year,70.0,347.4,Yes,2673
3334-CTHOL,Jackson,Female,No,No,1,Multiple Lines,DSL,Month-to-month,49.95,49.95,Yes,2041
4704-ERYFC,Knights Landing,Female,No,No,22,Single Line,Fiber optic,Month-to-month,101.72152279518042,1554.0,Yes,2159
8621-MNIHH,Madison,Female,Yes,No,34,Multiple Lines,Fiber optic,Month-to-month,69.37669597883885,3217.55,Yes,3369
0471-LVHGK,Orangevale,Male,No,No,41,Multiple Lines,DSL,One year,73.0,3001.2,Yes,2041
9518-RWHZL,Penryn,Female,No,No,64,Multiple Lines,Fiber optic,One year,100.05,6254.2,Yes,5452
5419-CONWX,Pleasant Grove,Female,Yes,No,4,Single Line,Fiber optic,Month-to-month,81.0680631638987,442.85,Yes,2268
6240-EURKS,Plymouth,Female,No,No,18,No,DSL,Month-to-month,35.0,553.0,Yes,2649
6960-HVYXR,Rio Linda,Female,No,No,1,Multiple Lines,Fiber optic,Month-to-month,83.45699877165299,76.0,Yes,2567
7024-OHCCK,Sheridan,Female,Yes,No,2,Multiple Lines,Fiber optic,Month-to-month,100.72426982178905,170.85,Yes,4193
7861-UVUFT,Sloughhouse,Female,No,No,15,Single Line,Fiber optic,Month-to-month,79.92487732770195,1308.4,Yes,4003
5357-TZHPP,Wheatland,Male,Yes,No,9,Multiple Lines,Fiber optic,Month-to-month,99.55044246920085,732.5,Yes,5745
0680-DFNNY,Winters,Male,No,No,15,Multiple Lines,Fiber optic,Month-to-month,77.7545465508384,1504.05,Yes,2055
7767-UXAGJ,Colfax,Male,No,No,1,Multiple Lines,DSL,Month-to-month,50.45,50.45,Yes,2928
1571-SAVHK,Meadow Vista,Male,No,No,12,Multiple Lines,Fiber optic,Month-to-month,112.14043879407757,1132.75,Yes,5598
9546-CQJSU,Soda Springs,Female,No,No,2,Multiple Lines,Fiber optic,Month-to-month,83.50795438458671,193.6,Yes,5100
0506-LVNGN,Rancho Cordova,Female,Yes,No,5,Single Line,Fiber optic,Month-to-month,83.3045149342792,349.65,Yes,4028
2951-QOQTK,Sacramento,Male,No,No,4,Multiple Lines,Fiber optic,Month-to-month,84.25788534477272,332.45,Yes,5436
3473-XIIIT,Sacramento,Female,No,No,16,Multiple Lines,Fiber optic,Month-to-month,72.06200392541696,1534.75,Yes,3794
7893-IXHRQ,Sacramento,Male,No,No,1,Single Line,No,Month-to-month,20.55,20.55,Yes,5636
2952-QAYZF,Sacramento,Male,No,No,5,Multiple Lines,Fiber optic,Month-to-month,88.07572987503761,424.15,Yes,2264
4763-PGDPO,Sacramento,Female,No,No,4,Single Line,Fiber optic,Month-to-month,103.14206962778452,281.0,Yes,4494
5394-SVGJV,Sacramento,Male,No,No,37,Multiple Lines,Fiber optic,Month-to-month,89.73708729028057,3475.55,Yes,3066
9283-LZQOH,Antelope,Male,No,No,13,Multiple Lines,Fiber optic,Month-to-month,83.6405809551377,896.75,Yes,3687
7079-QRCBC,Sacramento,Female,No,No,24,Multiple Lines,Fiber optic,Month-to-month,88.2114664509159,2407.3,Yes,4016
5469-CTCWN,Arbuckle,Male,No,No,61,Multiple Lines,Fiber optic,One year,106.0,6547.7,Yes,4334
9851-QXEEQ,Bangor,Male,No,No,41,Multiple Lines,Fiber optic,Month-to-month,98.61214336852787,4346.4,Yes,3316
9809-IMGCQ,Canyon Dam,Male,Yes,No,22,Multiple Lines,Fiber optic,Month-to-month,99.27567124203293,2082.95,Yes,4458
5208-HFSBT,Challenge,Female,No,No,2,Single Line,DSL,Month-to-month,55.05,102.75,Yes,5855
3254-YRILK,Dobbins,Male,Yes,No,19,Multiple Lines,Fiber optic,Month-to-month,101.25934855754923,1775.8,Yes,5683
2667-WYLWJ,Dunnigan,Female,No,No,8,Single Line,No,One year,19.75,145.0,Yes,2247
0529-ONKER,Forest Ranch,Male,Yes,No,15,Multiple Lines,Fiber optic,Month-to-month,101.0733358916218,1146.65,Yes,2099
5240-IJOQT,Grass Valley,Male,Yes,No,1,Multiple Lines,Fiber optic,Month-to-month,89.91120042277723,74.7,Yes,3348
1092-GANHU,Magalia,Male,No,No,17,Single Line,Fiber optic,Month-to-month,85.49003125332801,1313.55,Yes,3182
0661-XEYAN,Nevada City,Female,Yes,No,1,No,DSL,Month-to-month,25.8,25.8,Yes,3884
7881-EVUAD,Oroville,Female,No,No,2,No,DSL,Month-to-month,42.6,72.4,Yes,4648
5766-XQXMQ,Princeton,Female,No,No,29,Single Line,DSL,Month-to-month,68.85,1970.5,Yes,5449
3703-VAVCL,Strawberry Valley,Male,No,No,2,Single Line,Fiber optic,Month-to-month,84.79837332903145,190.05,Yes,3902
8519-QJGJD,Twain,Female,No,No,14,Single Line,Fiber optic,Month-to-month,85.34259853302142,1025.95,Yes,4995
6326-MTTXK,Yuba City,Male,No,No,8,Multiple Lines,Fiber optic,Month-to-month,62.027734190120476,819.55,Yes,3849
0330-IVZHA,Anderson,Female,No,No,5,Single Line,Fiber optic,Month-to-month,81.74956443331835,330.15,Yes,2969
2886-KEFUM,Big Bend,Female,No,No,63,Multiple Lines,Fiber optic,One year,107.5,6873.75,Yes,6144
4237-RLAQD,Callahan,Male,No,No,1,Single Line,DSL,Month-to-month,45.85,45.85,Yes,5930
9651-GTSAQ,Corning,Female,No,No,53,Single Line,Fiber optic,One year,106.1,5769.75,Yes,4471
3186-BAXNB,Cottonwood,Female,No,No,1,Single Line,Fiber optic,Month-to-month,85.92259608874775,91.7,Yes,4319
0637-YLETY,Douglas City,Female,No,No,16,Multiple Lines,Fiber optic,Month-to-month,105.55640356058504,1555.65,Yes,5915
1157-BQCUW,Fall River Mills,Male,No,No,1,Multiple Lines,Fiber optic,Month-to-month,87.23819192975887,74.95,Yes,2591
2660-EMUBI,Fort Jones,Male,Yes,No,10,Multiple Lines,Fiber optic,Month-to-month,82.85899887252192,898.35,Yes,5353
7675-OZCZG,Hayfork,Female,Yes,No,3,Single Line,DSL,Month-to-month,45.0,127.1,Yes,4145
2003-CKLOR,Igo,Male,No,No,66,Single Line,Fiber optic,Month-to-month,99.95210148708205,6710.5,Yes,4001
9254-RBFON,Klamath River,Female,No,No,17,Single Line,Fiber optic,One year,98.6,1704.95,Yes,5160
1205-WNWPJ,Lakehead,Female,No,No,7,Single Line,DSL,Month-to-month,59.5,415.95,Yes,4661
9391-EOYLI,Lewiston,Male,Yes,No,12,Single Line,Fiber optic,Month-to-month,69.81360250409506,950.2,Yes,5374
8387-MOJJT,Nubieber,Female,No,No,42,Single Line,Fiber optic,Month-to-month,77.7769352816337,3384.0,Yes,5396
2761-OCIAX,Palo Cedro,Male,Yes,No,2,Single Line,Fiber optic,Month-to-month,88.40537938895051,165.4,Yes,2803
3068-OMWZA,Round Mountain,Male,Yes,No,1,Multiple Lines,Fiber optic,Month-to-month,92.9143101477224,88.8,Yes,3106
6032-KRXXO,Seiad Valley,Male,No,No,30,Single Line,Fiber optic,Month-to-month,106.65316634963749,2755.35,Yes,5654
7459-RRWQZ,Shasta,Female,No,No,15,Multiple Lines,DSL,Month-to-month,64.65,994.55,Yes,4780
4154-AQUGT,Vina,Male,Yes,No,13,Single Line,Fiber optic,Month-to-month,79.66464278901573,1169.35,Yes,3861
3092-IGHWF,Alturas,Male,No,No,67,Multiple Lines,Fiber optic,One year,87.4,5918.8,Yes,4421
8017-LXHFA,Davis Creek,Female,Yes,No,23,Single Line,Fiber optic,Month-to-month,63.54590354323194,2293.6,Yes,2740
6352-TWCAU,Fort Bidwell,Female,No,No,35,Multiple Lines,Fiber optic,Month-to-month,89.96106306387603,3029.1,Yes,5874
2929-QNSRW,Lake City,Female,No,No,56,Multiple Lines,Fiber optic,One year,98.25,5508.35,Yes,4886
1262-OPMFY,Likely,Female,No,No,9,Single Line,Fiber optic,Month-to-month,87.60656750570715,655.9,Yes,5105
4248-QPAVC,Portola,Female,Yes,No,17,Multiple Lines,Fiber optic,Month-to-month,71.15190974027745,1463.45,Yes,3209
1899-VXWXM,Ravendale,Male,No,No,48,Multiple Lines,Fiber optic,One year,106.1,5082.8,Yes,5898
4690-LLKUA,Topaz,Male,Yes,No,17,Single Line,DSL,Month-to-month,45.05,770.6,Yes,3797
3331-HQDTW,Homewood,Female,No,No,34,Multiple Lines,Fiber optic,Month-to-month,90.25711291699899,3587.25,Yes,3410
9490-DFPMD,Tahoma,Female,Yes,No,42,Multiple Lines,Fiber optic,Month-to-month,78.61850336802216,3541.35,Yes,4871
5442-XSDCW,Tahoe City,Male,No,No,11,Single Line,Fiber optic,Month-to-month,85.42097894609441,868.5,Yes,3469
3049-NDXFL,South Lake Tahoe,Female,No,No,1,Multiple Lines,Fiber optic,Month-to-month,82.15151885147341,85.8,Yes,2850
8580-AECUZ,Truckee,Male,Yes,No,1,Single Line,Fiber optic,Month-to-month,86.72550372224829,79.1,Yes,5001
7963-GQRMY,Los Angeles,Female,No,No,3,Single Line,DSL,Month-to-month,44.3,134.5,Yes,4903
1228-FZFRV,Los Angeles,Male,No,No,50,Multiple Lines,Fiber optic,Month-to-month,83.47423850401205,5341.8,Yes,5536
2058-DCJBE,Los Angeles,Male,No,No,5,Single Line,Fiber optic,Month-to-month,89.66957632032292,324.6,Yes,3965
5364-XYIRR,Los Angeles,Male,No,No,51,Multiple Lines,Fiber optic,Month-to-month,82.91873513327388,4812.75,Yes,4747
